    59.300     34.982     11.082
    59.400     34.952     11.047
    59.500     34.925     11.014
    59.600     34.896     10.979
    59.700     34.867     10.945
    59.800     34.838     10.911
    59.900     34.812     10.877
    60.000     34.784     10.842
    60.100     34.755     10.808
    60.200     34.728     10.774
    60.300     34.700     10.740
    60.400     34.675     10.706
    60.500     34.647     10.673
    60.600     34.621     10.639
    60.700     34.593     10.605
    60.800     34.569     10.572
    60.900     34.543     10.538
    61.000     34.516     10.504
    61.100     34.490     10.472
    61.200     34.467     10.438
    61.300     34.441     10.405
    61.400     34.415     10.373
    61.500     34.391     10.340
    61.600     34.365     10.307
    61.700     34.343     10.274
    61.800     34.318     10.243
    61.900     34.293     10.210
    62.000     34.269     10.178
    62.100     34.247     10.146
    62.200     34.223     10.114
    62.300     34.199     10.083
    62.400     34.176     10.052
    62.500     34.152     10.020
    62.600     34.131      9.989
    62.700     34.108      9.958
    62.800     34.085      9.928
    62.900     34.062      9.897
    63.000     34.042      9.866
    63.100     34.020      9.837
    63.200     33.997      9.806
    63.300     33.975      9.776
    63.400     33.953      9.747
    63.500     33.933      9.717
    63.600     33.912      9.688
    63.700     33.890      9.659
    63.800     33.869      9.630
    63.900     33.851      9.601
    64.000     33.829      9.573
    64.100     33.808      9.544
    64.200     33.787      9.516
    64.300     33.767      9.487
    64.400     33.749      9.460
    64.500     33.728      9.432
    64.600     33.708      9.404
    64.700     33.688      9.378
    64.800     33.668      9.350
    64.900     33.650      9.323
    65.000     33.631      9.297
    65.100     33.611      9.270
    65.200     33.592      9.243
    65.300     33.573      9.218
    65.400     33.556      9.192
    65.500     33.537      9.165
    65.600     33.518      9.139
    65.700     33.499      9.115
    65.800     33.483      9.089
    65.900     33.464      9.064
    66.000     33.446      9.039
    66.100     33.428      9.014
    66.200     33.410      8.990
    66.300     33.394      8.966
    66.400     33.376      8.942
    66.500     33.358      8.917
    66.600     33.340      0.000
    66.700     33.323      0.000
    66.800     33.308      0.000
    66.900     33.290      0.000
    67.000     33.273      0.000
    67.100     33.256      0.000
    67.200     33.239      0.000
    67.300     33.224      0.000
    67.400     33.207      0.000
    67.500     33.190      0.000
    67.600     33.174      0.000
    67.700     33.158      0.000
    67.800     33.144      0.000
    67.900     33.127      0.000
    68.000     33.111      0.000
    68.100     33.095      0.000
    68.200     33.079      0.000
    68.300     33.065      0.000
    68.400     33.049      0.000
    68.500     33.033      0.000
    68.600     33.018      0.000
    68.700     33.002      0.000
    68.800     32.989      0.000
    68.900     32.974      0.000
    69.000     32.958      0.000
    69.100     32.943      0.000
    69.200     32.928      0.000
    69.300     32.913      0.000
    69.400     32.900      0.000
    69.500     32.885      0.000
    69.600     32.870      0.000
    69.700     32.856      0.000
    69.800     32.841      0.000
    69.900     32.829      0.000
    70.000     32.814      0.000
    70.100     32.799      0.000
    70.200     32.786      0.000
    70.300     32.771      0.000
    70.400     32.759      0.000
    70.500     32.745      0.000
    70.600     32.730      0.000
    70.700     32.717      0.000
    70.800     32.703      0.000
    70.900     32.689      0.000
    71.000     32.677      0.000
    71.100     32.664      0.000
